257;33
258;33
259;73
260;56
261;51
262;57
263;58
264;42
265;59
266;13
267;18
268;40
269;27
270;66
271;42
272;22
273;21
274;26
275;29
276;24
277;24
278;25
279;31
280;24
281;23
282;33
283;20
284;38
285;100
286;48
287;25
288;24
289;36
290;42
291;4
292;3
293;24
294;56
295;61
296;80
297;54
298;28
299;44
300;10
301;17
302;6
303;14
304;28
305;6
306;63
307;70
308;73
309;57
310;29
311;32
312;11
313;2
314;31
315;12
316;14
317;55
318;20
319;63
320;42
321;42
322;6
323;2
324;58
325;62
326;24
327;22
328;23
329;33
330;44
331;25
332;75
333;36
334;17
335;21
336;80
337;57
338;19
339;40
340;2
341;14
342;15
343;35
344;20
345;67
346;26
347;60
348;56
349;57
350;98
351;51
352;56
353;63
354;57
355;51
356;54
357;37
358;41
359;10
360;8
361;8
362;28
363;70
364;58
365;47
366;40
367;13
368;9
369;52
370;23
371;48
372;63
373;33
374;24
375;1
376;10
377;2
378;54
379;27
380;22
381;37
382;55
383;55
384;12
385;8
386;87
387;83
388;67
389;84
390;49
391;87
392;42
393;42
394;27
395;11
396;7
397;12
398;46
399;35
400;30
401;17
402;7
403;7
404;33
405;50
406;63
407;81
408;84
409;46
410;37
411;74
412;93
413;33
414;65
415;51
416;47
417;59
418;39
419;7
420;20
421;69
422;32
423;36
424;4
425;4
426;44
427;27
428;24
429;28
430;21
431;68
432;24
433;33
434;32
435;2
436;3
437;0
438;4
439;6
440;28
441;67
442;49
443;71
444;56
445;32
446;62
447;23
448;33
449;65
450;75
451;21
452;28
453;19
454;20
455;28
456;68
457;65
458;19
459;51
460;54
461;67
462;39
463;77
464;74
465;38
466;72
467;29
468;43
469;62
470;14
471;14
472;23
473;43
474;35
475;29
476;68
477;26
478;28
479;28
480;30
481;20
482;39
483;43
484;26
485;58
486;53
487;48
488;7
489;22
490;70
491;65
492;31
493;44
494;36
495;30
496;12
497;14
498;8
499;66
500;22
501;38
502;4
503;5
504;2
505;65
506;25
507;38
508;34
509;43
510;9
511;12
512;11
513;64
514;82
515;34
516;7
517;17
518;38
519;49
520;56
521;49
522;34
523;2
524;66
525;62
526;63
527;58
528;35
529;38
530;55
531;9
532;12
533;7
534;7
535;58
536;51
537;57
538;21
539;56
540;49
541;17
542;45
543;59
544;48
545;15
546;14
547;12
548;48
549;48
550;42
551;65
552;60
553;32
554;57
555;31
556;13
557;13
558;39
559;59
560;30
561;13
562;15
563;43
564;37
565;23
566;23
567;0
568;52
569;44
570;6
571;15
572;25
573;28
574;21
575;25
576;32
577;80
578;22
579;23
580;28
581;58
582;65
583;39
584;24
585;44
586;30
587;45
588;3
589;3
590;67
591;21
592;49
593;22
594;59
595;59
596;55
597;11
598;63
599;51
600;77
601;47
602;28
603;28
604;23
605;80
606;55
607;70
608;24
609;30
610;34
611;4
612;16
613;66
614;54
615;59
616;72
617;65
618;45
619;38
620;3
621;2
622;33
623;43
624;0
625;5
626;38
627;38
628;17
629;3
630;23
631;69
632;54
633;28
634;61
635;58
636;57
637;18
638;6
639;15
640;18
641;64
642;58
643;64
644;53
645;49
646;30
647;6
648;13
649;18
650;28
651;25
652;44
653;52
654;73
655;22
656;27
657;24
658;62
659;25
660;51
661;35
662;62
663;53
664;40
665;27
666;27
667;48
668;48
669;74
670;36
671;19
672;11
673;18
674;0
675;39
676;46
677;31
678;0
679;1
680;38
681;32
682;61
683;23
684;22
685;35
686;51
687;43
688;55
689;22
690;86
691;74
692;28
693;69
694;60
695;77
696;48
697;73
698;41
699;64
700;72
701;37
702;25
703;88
704;41
705;29
706;35
707;5
708;14
709;12
710;4
711;31
712;26
713;73
714;65
715;63
716;24
717;4
718;54
719;31
720;24
721;74
722;37
723;53
724;29
725;26
726;24
727;21
728;19
729;57
730;26
731;53
732;58
733;57
734;76
735;43
736;49
737;69
738;22
739;26
740;21
741;19
742;21
743;26
744;59
745;58
746;47
747;89
748;74
749;29
750;9
751;9
752;47
753;42
754;14
755;10
756;24
757;40
758;0
759;5
760;47
761;50
762;37
763;33
764;44
765;25
766;27
767;77
768;31
769;29
770;38
771;48
772;17
773;18
774;79
775;52
776;30
777;34
778;8
779;10
780;12
781;11
782;50
783;54
784;48
785;42
786;31
787;15
788;41
789;54
790;57
791;61
792;33
793;82
794;30
795;40
796;17
797;63
798;45
799;77
800;27
801;29
802;3
803;18
804;32
805;36
806;2
807;16
808;38
809;23
810;20
811;68
812;39
813;50
814;27
815;59
816;57
817;19
818;27
819;24
820;28
821;81
822;35
823;51
824;62
825;29
826;32
827;60
828;61
829;84
830;35
831;58
832;13
833;45
834;49
835;17
836;16
837;38
838;50
839;66
840;33
841;21
842;29
843;35
844;42
845;18
846;51
847;96
848;20
849;47
850;35
851;11
852;7
853;13
854;26
855;55
856;54
857;53
858;26
859;23
860;1
861;11
862;14
863;43
864;12
865;52
866;77
867;62
868;39
869;32
870;62
871;34
872;28
873;22
874;70
875;67
876;37
877;56
878;30
879;54
880;35
881;57
882;13
883;10
884;67
885;29
886;47
887;53
888;46
889;45
890;47
891;9
892;9
893;49
894;28
895;43
896;31
897;30
898;16
899;4
900;22
901;42
902;67
903;34
904;49
905;14
906;14
907;9
908;32
909;57
910;8
911;8
912;69
913;62
914;65
915;49
916;43
917;34
918;4
919;79
920;28
921;25
922;27
923;24
924;32
925;30
926;22
927;6
928;5
929;32
930;53
931;14
932;14
933;24
934;54
935;78
936;64
937;40
938;60
939;9
940;12
941;31
942;33
943;12
944;15
945;74
946;73
947;67
948;83
949;27
950;27
951;8
952;4
953;12
954;52
955;53
956;44
957;34
958;44
959;25
960;63
961;30
962;42
963;25
964;21
965;65
966;39
967;27
968;20
969;39
970;28
971;26
972;21
973;5
974;11
975;20
976;49
977;60
978;13
979;18
980;48
981;46
982;61
983;68
984;53
985;61
986;42
987;21
988;67
989;57
990;54
991;48
992;28
993;25
994;3
995;13
996;57
997;58
998;18
999;18
1000;32
1001;27
1002;70
1003;71
1004;72
1005;28
1006;67
1007;46
1008;59
1009;55
1010;27
1011;29
1012;52
1013;24
1014;38
1015;2
1016;5
1017;5
1018;41
1019;37
1020;41
1021;56
1022;52
1023;69
1024;65
1025;54
1026;39
1027;35
1028;51
1029;11
1030;14
1031;69
1032;74
1033;46
1034;78
1035;48
1036;36
1037;4
1038;5
1039;5
1040;27
1041;24
1042;38
1043;32
1044;34
1045;48
1046;48
1047;17
1048;7
1049;16
1050;8
1051;26
1052;65
1053;26
1054;7
1055;54
1056;60
1057;9
1058;16
1059;9
1060;53
1061;20
1062;68
1063;87
1064;53
1065;81
1066;60
1067;79
1068;68
1069;55
1070;63
1071;66
1072;63
1073;72
1074;20
1075;25
1076;27
1077;29
1078;60
1079;88
1080;26
1081;69
1082;42
1083;23
1084;58
1085;22
1086;47
1087;37
1088;48
1089;47
1090;29
1091;17
1092;17
1093;11
1094;44
1095;46
1096;30
1097;3
1098;4
1099;41
1100;32
1101;33
1102;61
1103;14
1104;18
1105;10
1106;14
1107;51
1108;51
1109;46
1110;46
1111;31
1112;0
1113;12
1114;58
1115;45
1116;30
1117;33
1118;53
1119;87
1120;56
1121;56
1122;34
1123;41
1124;18
1125;13
1126;14
1127;53
1128;59
1129;60
1130;67
1131;46
1132;73
1133;54
1134;76
1135;20
1136;56
1137;63
1138;62
1139;66
1140;47
1141;66
1142;75
1143;34
1144;26
1145;12
1146;8
1147;48
1148;56
1149;53
1150;42
1151;59
1152;42
1153;87
1154;60
1155;58
1156;58
1157;39
1158;29
1159;11
1160;38
1161;63
1162;28
1163;51
1164;46
1165;29
1166;38
1167;50
1168;48
1169;18
1170;8
1171;34
1172;44
1173;5
1174;4
1175;23
1176;29
1177;43
1178;55
1179;31
1180;33
1181;27
1182;60
1183;51
1184;30
1185;14
1186;17
1187;28
1188;40
1189;40
1190;7
1191;14
1192;59
1193;68
1194;35
1195;68
1196;85
1197;19
1198;45
1199;34
1200;2
1201;0
1202;1
1203;16
1204;29
1205;57
1206;62
1207;49
1208;31
1209;14
1210;16
1211;76
1212;29
1213;63
1214;60
1215;50
1216;58
1217;47
1218;53
1219;47
1220;17
1221;45
1222;33
1223;36
1224;9
1225;6
1226;12
1227;31
1228;68
1229;24
1230;44
1231;65
1232;50
1233;38
1234;46
1235;0
1236;0
1237;82
1238;22
1239;62
1240;51
1241;33
1242;33
1243;4
1244;8
1245;62
1246;40
1247;18
1248;12
1249;12
1250;75
1251;46
1252;39
1253;12
1254;50
1255;29
1256;16
1257;18
1258;40
1259;21
1260;28
1261;24
1262;45
1263;38
1264;7
1265;1
1266;32
1267;63
1268;30
1269;41
1270;3
1271;6
1272;57
1273;55
1274;84
1275;32
1276;47
1277;12
1278;6
1279;32
1280;37
1281;4
1282;5
1283;40
1284;28
1285;39
1286;14
1287;13
1288;10
1289;52
1290;60
1291;28
1292;24
1293;65
1294;54
1295;67
1296;72
1297;58
1298;82
1299;22
1300;52
1301;49
1302;22
1303;20
1304;19
1305;42
1306;77
1307;76
1308;23
1309;43
1310;25
1311;64
1312;65
1313;38
1314;51
1315;29
1316;25
1317;64
1318;58
1319;23
1320;49
1321;77
1322;26
1323;21
1324;68
1325;21
1326;45
1327;16
1328;88
1329;26
1330;31
1331;44
1332;0
1333;4
1334;51
1335;28
1336;52
1337;42
1338;72
1339;62
1340;34
1341;15
1342;7
1343;28
1344;27
1345;23
1346;33
1347;49
1348;32
1349;22
1350;18
1351;51
1352;54
1353;85
1354;48
1355;48
1356;51
1357;74
1358;44
1359;74
1360;43
1361;62
1362;12
1363;79
1364;42
1365;31
1366;22
1367;0
1368;55
1369;28
1370;34
1371;0
1372;10
1373;17
1374;28
1375;34
1376;16
1377;0
1378;2
1379;50
1380;62
1381;24
1382;21
1383;45
1384;29
1385;67
1386;30
1387;30
1388;16
1389;53
1390;53
1391;42
1392;54
1393;19
1394;24
1395;55
1396;30
1397;9
1398;10
1399;50
1400;71
1401;54
1402;55
1403;79
1404;40
1405;55
1406;44
1407;39
1408;8
1409;29
1410;32
1411;7
1412;7
1413;45
1414;42
1415;0
1416;2
1417;12
1418;56
1419;75
1420;83
1421;27
1422;65
1423;85
1424;82
1425;32
1426;54
1427;76
1428;80
1429;70
1430;23
1431;83
1432;65
1433;49
1434;71
1435;51
1436;21
1437;28
1438;59
1439;59
1440;62
1441;84
1442;49
1443;78
1444;28
1445;47
1446;54
1447;40
1448;43
1449;31
1450;39
1451;58
1452;9
1453;10
1454;31
1455;23
1456;59
1457;47
1458;46
1459;16
1460;60
1461;27
1462;60
1463;28
1464;52
1465;19
1466;22
1467;5
1468;71
1469;66
1470;44
1471;40
1472;10
1473;4
1474;32
1475;26
1476;14
1477;4
1478;13
1479;47
1480;26
1481;63
1482;54
1483;52
1484;77
1485;21
1486;41
1487;15
1488;37
1489;32
1490;4
1491;2
1492;39
1493;31
1494;35
1495;44
1496;56
1497;29
1498;21
1499;43
1500;47
1501;27
1502;69
1503;73
1504;27
1505;74
1506;36
1507;35
1508;14
1509;16
1510;44
1511;38
1512;40
1513;34
1514;8
1515;12
1516;65
1517;27
1518;24
1519;72
1520;54
1521;26
1522;45
1523;40
1524;40
1525;48
1526;5
1527;12
1528;34
1529;56
1530;30
1531;13
1532;7
1533;26
1534;39
1535;2
1536;0
1537;71
1538;56
1539;36
1540;42
1541;26
1542;3
1543;12
1544;52
1545;65
1546;63
1547;35
1548;43
1549;42
1550;23
1551;2
1552;66
1553;30
1554;28
1555;27
1556;34
1557;46
1558;25
1559;28
1560;42
1561;28
1562;6
1563;12
1564;61
1565;61
1566;10
1567;16
1568;38
1569;46
1570;52
1571;41
1572;49
1573;45
1574;19
1575;66
1576;45
1577;37
1578;2
1579;0
1580;55
1581;21
1582;61
1583;38
1584;28
1585;28
1586;74
1587;82
1588;39
1589;60
1590;38
1591;6
1592;13
1593;23
1594;63
1595;50
1596;39
1597;25
1598;20
1599;27
1600;47
1601;64
1602;17
1603;16
1604;35
1605;44
1606;6
1607;15
1608;89
1609;31
1610;23
1611;2
1612;5
1613;46
1614;65
1615;55
1616;59
1617;25
1618;52
1619;51
1620;20
1621;44
1622;1
1623;3
1624;2
1625;25
1626;48
1627;0
1628;2
1629;1
1630;59
1631;57
1632;85
1633;46
1634;40
1635;31
1636;9
1637;6
1638;58
1639;66
1640;63
1641;43
1642;52
1643;10
1644;42
1645;27
1646;20
1647;22
1648;33
1649;66
1650;53
1651;24
1652;43
1653;48
1654;29
1655;12
1656;9
1657;17
1658;62
1659;43
1660;49
1661;77
1662;59
1663;33
1664;13
1665;18
1666;11
1667;57
1668;44
1669;16
1670;29
1671;70
1672;42
1673;31
1674;15
1675;15
1676;6
1677;62
1678;30
1679;38
1680;46
1681;13
1682;18
1683;6
1684;25
1685;66
1686;69
1687;37
1688;29
1689;20
1690;16
1691;1
1692;36
1693;33
1694;14
1695;30
1696;22
1697;25
1698;15
1699;5
1700;7
1701;60
1702;33
1703;76
1704;48
1705;58
1706;40
1707;71
1708;65
1709;42
1710;18
1711;67
1712;67
1713;25
1714;66
1715;53
1716;65
1717;61
1718;27
1719;22
1720;26
1721;44
1722;43
1723;15
1724;22
1725;21
1726;67
1727;42
1728;34
1729;40
1730;48
1731;23
1732;30
1733;1
1734;1
1735;65
1736;62
1737;27
1738;65
1739;26
1740;64
1741;13
1742;7
1743;80
1744;37
1745;32
1746;53
1747;80
1748;27
1749;41
1750;36
1751;67
1752;65
1753;72
1754;19
1755;72
1756;27
1757;20
1758;28
1759;25
1760;59
1761;35
1762;50
1763;17
1764;12
1765;60
1766;21
1767;27
1768;7
1769;10
1770;6
1771;48
1772;32
1773;51
1774;7
1775;16
1776;16
1777;15
1778;23
1779;46
1780;2
1781;6
1782;55
1783;42
1784;46
1785;34
1786;5
1787;12
1788;15
1789;58
1790;19
1791;60
1792;25
1793;27
1794;52
1795;49
1796;48
1797;73
1798;57
1799;25
1800;46
1801;40
1802;38
1803;82
1804;39
1805;60
1806;39
1807;64
1808;72
1809;29
1810;17
1811;57
1812;56
1813;55
1814;36
1815;40
1816;8
1817;14
1818;13
1819;51
1820;19
1821;21
1822;25
1823;28
1824;75
1825;31
1826;83
1827;53
1828;48
1829;23
1830;30
1831;40
1832;15
1833;7
1834;59
1835;27
1836;46
1837;78
1838;38
1839;61
1840;58
1841;29
1842;73
1843;43
1844;38
1845;12
1846;18
1847;26
1848;53
1849;47
1850;55
1851;10
1852;12
1853;39
1854;5
1855;14
1856;72
1857;41
1858;36
1859;4
1860;3
1861;44
1862;41
1863;28
1864;6
1865;9
1866;53
1867;53
1868;75
1869;60
1870;56
1871;75
1872;50
1873;29
1874;86
1875;61
1876;54
1877;22
1878;87
1879;26
1880;28
1881;37
1882;8
1883;4
1884;4
1885;36
1886;49
1887;44
1888;59
1889;31
1890;8
1891;9
1892;22
1893;59
1894;47
1895;87
1896;60
1897;70
1898;53
1899;71
1900;39
1901;45
1902;48
1903;12
1904;10
1905;39
1906;33
1907;12
1908;26
1909;23
1910;20
1911;28
1912;5
1913;6
1914;42
1915;75
1916;28
1917;61
1918;27
1919;8
1920;15
1921;8
1922;43
1923;45
1924;10
1925;12
1926;45
1927;69
1928;38
1929;47
1930;4
1931;3
1932;28
1933;51
1934;25
1935;41
1936;4
1937;65
1938;28
1939;38
1940;1
1941;9
1942;4
1943;71
1944;56
1945;35
1946;15
1947;9
1948;22
1949;61
1950;30
1951;22
1952;95
1953;23
1954;41
1955;17
1956;9
1957;64
1958;27
1959;31
1960;23
1961;40
1962;2
1963;0
1964;42
1965;37
1966;49
1967;3
1968;83
1969;26
1970;47
1971;34
1972;13
1973;17
1974;3
1975;16
1976;25
1977;51
1978;34
1979;66
1980;35
1981;32
1982;14
1983;14
1984;17
1985;47
1986;81
1987;23
1988;59
1989;29
1990;47
1991;54
1992;60
1993;24
1994;43
1995;51
1996;23
1997;61
1998;57
1999;72
2000;76
2001;36
2002;77
2003;81
2004;24
2005;56
2006;19
2007;41
2008;6
2009;0
2010;63
2011;26
2012;57
2013;7
2014;18
2015;62
2016;28
2017;67
2018;69
2019;43
2020;81
2021;34
2022;22
2023;46
2024;62
2025;56
2026;31
2027;50
2028;6
2029;14
2030;49
2031;18
2032;8
2033;69
2034;32
2035;32
2036;17
2037;4
2038;65
2039;57
2040;88
2041;35
2042;72
2043;46
2044;98
2045;60
2046;66
2047;43
2048;63
2049;44
2050;42
2051;15
2052;15
2053;13
2054;38
2055;41
2056;1
2057;7
2058;5
2059;57
2060;44
2061;46
2062;42
2063;35
2064;0
2065;3
2066;27
2067;30
2068;52
2069;72
2070;38
2071;27
2072;13
2073;1
2074;0
2075;64
2076;19
2077;35
2078;50
2079;14
2080;56
2081;29
2082;87
2083;43
2084;58
2085;28
2086;31
2087;47
2088;68
2089;42
2090;20
2091;5
2092;1
2093;73
2094;30
2095;29
2096;29
2097;42
2098;37
2099;28
2100;25
2101;19
2102;54
2103;59
2104;30
2105;79
2106;21
2107;48
2108;45
2109;76
2110;22
2111;78
2112;53
2113;66
2114;25
2115;38
2116;24
2117;23
2118;34
2119;31
2120;10
2121;0
2122;67
2123;22
2124;74
2125;28
2126;26
2127;21
2128;19
2129;64
2130;77
2131;51
2132;46
2133;43
2134;20
2135;25
2136;24
2137;21
2138;78
2139;61
2140;42
2141;25
2142;10
2143;4
2144;82
2145;64
2146;60
2147;28
2148;25
2149;27
2150;22
2151;46
2152;23
2153;23
2154;23
2155;53
2156;32
2157;41
2158;0
2159;13
2160;47
2161;54
2162;43
2163;12
2164;9
2165;6
2166;24
2167;40
2168;59
2169;23
2170;34
2171;53
2172;49
2173;51
2174;56
2175;64
2176;31
2177;26
2178;20
2179;18
2180;1
2181;58
2182;38
2183;11
2184;34
2185;70
2186;52
2187;82
2188;43
2189;26
2190;28
2191;61
2192;27
2193;19
2194;51
2195;67
2196;23
2197;31
2198;4
2199;11
2200;31
2201;41
2202;32
2203;4
2204;5
2205;49
2206;9
2207;9
2208;48
2209;71
2210;63
2211;57
2212;32
2213;36
2214;50
2215;12
2216;35
2217;59
2218;34
2219;31
2220;19
2221;44
2222;37
2223;86
2224;78
2225;27
2226;19
2227;30
2228;25
2229;2
2230;0
2231;16
2232;5
2233;44
2234;52
2235;27
2236;11
2237;56
2238;32
2239;22
2240;68
2241;22
2242;40
2243;25
2244;34
2245;67
2246;27
2247;34
2248;17
2249;14
2250;22
2251;26
2252;24
2253;26
2254;24
2255;38
2256;38
2257;36
2258;31
2259;1
2260;7
2261;26
2262;39
2263;4
2264;11
2265;52
2266;60
2267;8
2268;7
2269;52
2270;81
2271;57
2272;86
2273;61
2274;46
2275;46
2276;18
2277;18
2278;43
2279;57
2280;62
2281;25
2282;64
2283;25
2284;23
2285;31
2286;58
2287;28
2288;33
2289;6
2290;10
2291;14
2292;27
2293;27
2294;44
2295;19
2296;12
2297;4
2298;28
2299;78
2300;51
2301;22
2302;77
2303;23
2304;23
2305;24
2306;21
2307;24
2308;51
2309;35
2310;34
2311;2
2312;13
2313;87
2314;54
2315;26
2316;35
2317;0
2318;5
2319;1
2320;20
2321;59
2322;31
2323;32
2324;45
2325;9
2326;56
2327;67
2328;27
2329;40
2330;27
2331;29
2332;21
2333;3
2334;9
2335;47
2336;51
2337;48
2338;33
2339;11
2340;9
2341;88
2342;55
2343;43
2344;47
2345;11
2346;12
2347;85
2348;39
2349;68
2350;32
2351;69
2352;38
2353;29
2354;38
2355;87
2356;58
2357;40
2358;30
2359;50
2360;7
2361;14
2362;56
2363;25
2364;59
2365;55
2366;24
2367;42
2368;27
2369;27
2370;33
2371;32
2372;8
2373;13
2374;38
2375;64
2376;47
2377;93
2378;62
2379;24
2380;77
2381;40
2382;47
2383;6
2384;15
2385;14
2386;26
2387;52
2388;18
2389;38
2390;59
2391;31
2392;58
2393;7
2394;6
2395;7
2396;25
2397;35
2398;0
2399;14
2400;60
2401;77
2402;55
2403;25
2404;37
2405;52
2406;7
2407;33
2408;53
2409;45
2410;47
2411;43
2412;48
2413;19
2414;22
2415;53
2416;45
2417;35
2418;29
2419;12
2420;14
2421;37
2422;5
2423;0
2424;48
2425;40
2426;9
2427;52
2428;52
2429;71
2430;50
2431;43
2432;71
2433;29
2434;60
2435;51
2436;71
2437;43
2438;48
2439;17
2440;9
2441;61
2442;71
2443;49
2444;70
2445;43
2446;39
2447;44
2448;46
2449;11
2450;12
2451;31
2452;6
2453;88
2454;43
2455;21
2456;0
2457;47
2458;74
2459;61
2460;41
2461;47
2462;6
2463;9
2464;50
2465;72
2466;59
2467;24
2468;52
2469;62
2470;31
2471;52
2472;7
2473;14
2474;45
2475;34
2476;12
2477;14
2478;65
2479;52
2480;73
2481;28
2482;34
2483;56
2484;59
2485;53
2486;34
2487;14
2488;17
2489;24
2490;37
2491;49
2492;28
2493;22
2494;63
2495;38
2496;24
2497;34
2498;0
2499;3
2500;3
2501;78
2502;55
2503;47
2504;28
2505;6
2506;6
2507;57
2508;55
2509;79
2510;26
2511;91
2512;34
2513;41
2514;13
2515;14
2516;64
2517;101
2518;55
2519;32
2520;7
2521;11
2522;12
2523;70
2524;22
2525;27
2526;54
2527;32
2528;24
2529;46
2530;47
2531;46
2532;31
2533;0
2534;32
2535;19
2536;36
2537;26
2538;69
2539;59
2540;56
2541;58
2542;82
2543;31
2544;52
2545;60
2546;32
2547;40
2548;70
2549;54
2550;63
2551;54
2552;30
2553;33
2554;81
2555;57
2556;76
2557;38
2558;69
2559;69
2560;20
2561;22
2562;84
2563;21
2564;65
2565;27
2566;44
2567;61
2568;49
2569;32
2570;26
2571;11
2572;8
2573;58
2574;26
2575;49
2576;7
2577;26
2578;48
2579;6
2580;13
2581;43
2582;28
2583;62
2584;43
2585;42
2586;45
2587;21
2588;64
2589;55
2590;52
2591;76
2592;51
2593;61
2594;73
2595;52
2596;24
2597;21
2598;27
2599;47
2600;40
2601;37
2602;25
2603;7
2604;4
2605;77
2606;31
2607;35
2608;5
2609;15
2610;63
2611;23
2612;63
2613;55
2614;24
2615;29
2616;28
2617;27
2618;31
2619;13
2620;6
2621;41
2622;26
2623;25
2624;29
2625;44
2626;11
2627;18
2628;32
2629;64
2630;61
2631;34
2632;71
2633;48
2634;21
2635;27
2636;23
2637;43
2638;73
2639;52
2640;23
2641;28
2642;20
2643;27
2644;47
2645;55
2646;70
2647;23
2648;21
2649;27
2650;66
2651;79
2652;35
2653;84
2654;52
2655;54
2656;38
2657;22
2658;35
2659;0
2660;2
2661;53
2662;62
2663;54
2664;31
2665;52
2666;34
2667;41
2668;61
2669;81
2670;59
2671;58
2672;57
2673;59
2674;24
2675;51
2676;51
2677;20
2678;39
2679;67
2680;29
2681;21
2682;35
2683;72
2684;55
2685;81
2686;74
2687;52
2688;50
2689;72
2690;66
2691;68
2692;43
2693;42
2694;11
2695;43
2696;43
2697;16
2698;13
2699;65
2700;26
2701;89
2702;24
2703;31
2704;33
2705;27
2706;8
2707;9
2708;12
2709;34
2710;37
2711;35
2712;8
2713;13
2714;18
2715;26
2716;27
2717;8
2718;13
2719;16
2720;45
2721;42
2722;66
2723;56
2724;30
2725;12
2726;11
2727;16
2728;37
2729;23
2730;15
2731;13
2732;51
2733;40
2734;33
2735;11
2736;35
2737;83
2738;22
2739;20
2740;36
2741;51
2742;30
2743;61
2744;21
2745;60
2746;24
2747;26
2748;70
2749;28
2750;26
2751;67
2752;74
2753;82
2754;57
2755;40
2756;56
2757;41
2758;25
2759;23
2760;26
2761;27
2762;42
2763;50
2764;37
2765;41
2766;83
2767;32
2768;41
2769;2
2770;13
2771;72
2772;82
2773;31
2774;19
2775;42
2776;9
2777;17
2778;5
2779;53
2780;65
2781;58
2782;62
2783;23
2784;40
2785;46
2786;13
2787;9
2788;61
2789;48
2790;39
2791;34
2792;9
2793;10
2794;42
2795;29
2796;64
2797;75
2798;56
2799;90
2800;27
2801;24
2802;25
2803;22
2804;26
2805;23
2806;69
2807;54
2808;26
2809;49
2810;18
2811;0
2812;34
2813;48
2814;60
2815;34
2816;62
2817;11
2818;6
2819;74
2820;72
2821;43
2822;45
2823;31
2824;47
2825;9
2826;10
2827;38
2828;10
2829;15
2830;7
2831;66
2832;59
2833;23
2834;62
2835;36
2836;25
2837;17
2838;5
2839;59
2840;29
2841;41
2842;70
2843;46
2844;57
2845;35
2846;13
2847;11
2848;14
2849;43
2850;47
2851;8
2852;10
2853;36
2854;47
2855;0
2856;5
2857;45
2858;38
2859;8
2860;9
2861;79
2862;94
2863;62
2864;55
2865;12
2866;14
2867;58
2868;21
2869;21
2870;21
2871;20
2872;27
2873;41
2874;22
2875;33
2876;51
2877;28
2878;30
2879;64
2880;20
2881;87
2882;27
2883;75
2884;22
2885;60
2886;28
2887;36
2888;15
2889;9
2890;55
2891;67
2892;34
2893;62
2894;6
2895;13
2896;58
2897;73
2898;37
2899;31
2900;15
2901;20
2902;35
2903;0
2904;2
2905;5
2906;54
2907;26
2908;69
2909;74
2910;49
2911;70
2912;27
2913;23
2914;27
2915;26
2916;25
2917;35
2918;42
2919;23
2920;23
2921;28
2922;28
2923;25
2924;39
2925;49
2926;16
2927;7
2928;82
2929;62
2930;62
2931;47
2932;43
2933;3
2934;3
2935;35
2936;58
2937;22
2938;38
2939;49
2940;10
2941;16
2942;8
2943;2
2944;72
2945;40
2946;53
2947;40
2948;33
2949;44
2950;12
2951;14
2952;17
2953;69
2954;57
2955;70
2956;51
2957;26
2958;81
2959;42
2960;45
2961;14
2962;18
2963;66
2964;65
2965;53
2966;34
2967;17
2968;11
2969;11
2970;54
2971;57
2972;40
2973;30
2974;12
2975;6
2976;4
2977;14
2978;31
2979;46
2980;14
2981;31
2982;37
2983;14
2984;10
2985;48
2986;57
2987;7
2988;7
2989;42
2990;52
2991;33
2992;72
2993;63
2994;61
2995;38
2996;9
2997;16
2998;35
2999;44
